estimator,min_score,mean_score,max_score,std_score,max_depth,n_estimators,learning_rate,C,gamma,kernel,coef0,degree,n_neighbors,weights,alpha,l1_ratio,loss,penalty
SGDClassifier,0.8689655172413794,0.8849861403413796,0.8936170212765957,0.007682137887852095,,,,,,,,,,,1,0.1,hinge,elasticnet
SGDClassifier,0.8488888888888889,0.8845998687935615,0.9027431421446385,0.01459460017269747,,,,,,,,,,,1,0.1,log,elasticnet
AdaBoostClassifier,0.8658823529411764,0.8843888240844555,0.8952380952380952,0.008429765470834306,,16,0.001,,,,,,,,,,,
AdaBoostClassifier,0.8658823529411764,0.8843888240844555,0.8952380952380952,0.008429765470834306,,32,0.001,,,,,,,,,,,
AdaBoostClassifier,0.8658823529411764,0.8843888240844555,0.8952380952380952,0.008429765470834306,,128,0.001,,,,,,,,,,,
SGDClassifier,0.8631090487238979,0.8826977657767993,0.897196261682243,0.009702179657331693,,,,,,,,,,,0.5,0.5,hinge,elasticnet
SGDClassifier,0.8591224018475752,0.8763940037395445,0.8930232558139535,0.010344888267465872,,,,,,,,,,,0.5,0.7,hinge,elasticnet
kNN,0.8571428571428571,0.8698023432616632,0.8767123287671234,0.005895321676995253,,,,,,,,,20,distance,,,,
kNN,0.8571428571428571,0.8696071141725288,0.8767123287671234,0.006021913161580643,,,,,,,,,20,uniform,,,,
SGDClassifier,0.8120950323974081,0.8592400648467933,0.888888888888889,0.023802748254307317,,,,,,,,,,,0.5,0.9,hinge,elasticnet
SGDClassifier,0.837719298245614,0.850672979708531,0.870748299319728,0.011401257576484752,,,,,,,,,,,0.5,1,hinge,l1
SGDClassifier,0.8034188034188035,0.8490752522202805,0.8767123287671234,0.02058476971259506,,,,,,,,,,,0.5,0.5,hinge,l1
SGDClassifier,0.8034188034188035,0.8483829347305802,0.8767123287671234,0.01876638728197032,,,,,,,,,,,0.5,0.7,hinge,l1
SGDClassifier,0.810234541577825,0.8478432700961527,0.8847926267281107,0.02237100496761961,,,,,,,,,,,0.5,0.95,hinge,elasticnet
SGDClassifier,0.8067226890756303,0.847149494257921,0.8767123287671234,0.0185729699555375,,,,,,,,,,,0.5,1,hinge,elasticnet
SGDClassifier,0.810234541577825,0.8448933939856497,0.8909512761020882,0.02322852557341661,,,,,,,,,,,0.5,0.99,hinge,l1
SGDClassifier,0.7974947807933194,0.8437093683830026,0.8787185354691075,0.02147573643235557,,,,,,,,,,,0.5,0.1,hinge,l1
kNN,0.8152866242038217,0.828204145430829,0.8402625820568927,0.008269498903245144,,,,,,,,,40,distance,,,,
kNN,0.8135593220338984,0.8262250866630279,0.8366013071895425,0.007229914345340463,,,,,,,,,40,uniform,,,,
kNN,0.7710843373493976,0.7792631799335361,0.7917525773195876,0.0057601573448035435,,,,,,,,,128,distance,,,,
kNN,0.7664670658682634,0.7748456915016578,0.7836734693877551,0.004601336932625494,,,,,,,,,128,uniform,,,,
SGDClassifier,0.0,0.7629750099516905,0.8787185354691075,0.25527970301454117,,,,,,,,,,,0.5,0.99,hinge,elasticnet
SGDClassifier,0.0,0.6893831008303758,0.8767123287671234,0.34478584900102777,,,,,,,,,,,0.5,0.9,hinge,l1
SGDClassifier,0.0,0.671723033247889,0.8727272727272727,0.3369602544187029,,,,,,,,,,,0.5,0.95,hinge,l1
SGDClassifier,0.0,0.6323960718257402,0.9219143576826196,0.303851121074243,,,,,,,,,,,1,0.5,hinge,elasticnet
SGDClassifier,0.0,0.5333333333333334,0.6666666666666666,0.26666666666666666,,,,,,,,,,,1,0.95,log,elasticnet
SGDClassifier,0.0,0.5333333333333333,0.6666666666666666,0.26666666666666666,,,,,,,,,,,0.5,0.99,log,elasticnet
SGDClassifier,0.0,0.4666666666666666,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,1,log,elasticnet
SGDClassifier,0.0,0.4666666666666666,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,0.1,log,l1
SGDClassifier,0.0,0.4,0.6666666666666666,0.3265986323710904,,,,,,,,,,,0.5,1,log,elasticnet
SGDClassifier,0.0,0.4,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.1,hinge,l1
SGDClassifier,0.0,0.39999999999999997,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.99,log,l1
SGDClassifier,0.0,0.39999999999999997,0.6666666666666666,0.3265986323710904,,,,,,,,,,,0.5,1,log,l1
SGDClassifier,0.0,0.39999999999999997,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.9,log,elasticnet
SGDClassifier,0.0,0.39999999999999997,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,1,hinge,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,0.7,hinge,elasticnet
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,0.99,log,elasticnet
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,1,log,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,0.7,hinge,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,0.95,hinge,elasticnet
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,0.9,hinge,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,1,0.5,hinge,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,0.5,0.5,log,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,0.5,0.9,log,l1
SGDClassifier,0.0,0.3333333333333333,0.6666666666666666,0.33333333333333337,,,,,,,,,,,0.5,0.99,log,l1
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,1,hinge,elasticnet
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,0.5,0.7,log,elasticnet
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.7,log,elasticnet
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.9,log,l1
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,0.5,0.7,log,l1
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.99,hinge,l1
SGDClassifier,0.0,0.26666666666666666,0.6666666666666666,0.3265986323710904,,,,,,,,,,,1,0.99,hinge,elasticnet
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,0.95,hinge,l1
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,0.95,log,l1
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,0.5,0.95,log,elasticnet
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,0.5,0.1,log,l1
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,0.5,log,l1
SGDClassifier,0.0,0.2,0.6666666666666666,0.30550504633038933,,,,,,,,,,,1,0.7,log,l1
SGDClassifier,0.0,0.13333333333333333,0.6666666666666666,0.26666666666666666,,,,,,,,,,,1,0.9,hinge,elasticnet
SGDClassifier,0.0,0.13333333333333333,0.6666666666666666,0.26666666666666666,,,,,,,,,,,1,0.5,log,elasticnet
SGDClassifier,0.0,0.06666666666666667,0.6666666666666666,0.19999999999999998,,,,,,,,,,,0.5,0.95,log,l1
SGDClassifier,0.0,0.06666666666666667,0.6666666666666666,0.19999999999999998,,,,,,,,,,,0.5,0.9,log,elasticnet
AdaBoostClassifier,0.02346041055718475,0.038123056230659036,0.06567164179104477,0.013005226445400097,,128,3,,,,,,,,,,,
AdaBoostClassifier,0.02346041055718475,0.03695762589729591,0.05988023952095809,0.011762613781317061,,16,3,,,,,,,,,,,
AdaBoostClassifier,0.02346041055718475,0.036957268471968265,0.06567164179104477,0.012907041081574968,,32,3,,,,,,,,,,,
